Window_title,Title,Description1,Category1,Description2,Category2,Value,Value_unit,Value_1,Value_1_unit,Comparison,Timestamp,Chart_info
COVID-19-Like Illness Boston Emergency Department Visits,COVID-19-Like Illness (CLI) Emergency Department Visits,CLI Visits,03/02/2021,Measures,% CLI (Boston Residents),4.3,percent,4,percent (7-day moving average),,,""
COVID-19-Like Illness Boston Emergency Department Visits,COVID-19-Like Illness (CLI) Emergency Department Visits,CLI Visits,03/03/2021,Measures,% CLI (Boston Residents),5.7,percent,4.2,percent (7-day moving average),,,""
COVID-19-Like Illness Boston Emergency Department Visits,COVID-19-Like Illness (CLI) Emergency Department Visits,CLI Visits,03/04/2021,Measures,% CLI (Boston Residents),3.5,percent,4.1,percent (7-day moving average),,,""
COVID-19-Like Illness Boston Emergency Department Visits,COVID-19-Like Illness (CLI) Emergency Department Visits,CLI Visits,03/05/2021,Measures,% CLI (Boston Residents),3.4,percent,3.9,percent (7-day moving average),,,""
COVID-19-Like Illness Boston Emergency Department Visits,COVID-19-Like Illness (CLI) Emergency Department Visits,CLI Visits,03/06/2021,Measures,% CLI (Boston Residents),5.6,percent,4.3,percent (7-day moving average),,,""
COVID-19-Like Illness Boston Emergency Department Visits,COVID-19-Like Illness (CLI) Emergency Department Visits,CLI Visits,03/07/2021,Measures,% CLI (Boston Residents),2.2,percent,4,percent (7-day moving average),,,""
COVID-19-Like Illness Boston Emergency Department Visits,COVID-19-Like Illness (CLI) Emergency Department Visits,CLI Visits,03/08/2021,Measures,% CLI (Boston Residents),5.2,percent,4.3,percent (7-day moving average),,,""
COVID-19-Like Illness Boston Emergency Department Visits,COVID-19-Like Illness (CLI) Emergency Department Visits,CLI Visits,03/09/2021,Measures,% CLI (Boston Residents),3.7,percent,4.2,percent (7-day moving average),,,""
COVID-19-Like Illness Boston Emergency Department Visits,COVID-19-Like Illness (CLI) Emergency Department Visits,CLI Visits,03/10/2021,Measures,% CLI (Boston Residents),5.2,percent,4.1,percent (7-day moving average),,,""
COVID-19-Like Illness Boston Emergency Department Visits,COVID-19-Like Illness (CLI) Emergency Department Visits,CLI Visits,03/11/2021,Measures,% CLI (Boston Residents),3.7,percent,4.1,percent (7-day moving average),,,""
COVID-19-Like Illness Boston Emergency Department Visits,COVID-19-Like Illness (CLI) Emergency Department Visits,CLI Visits,03/12/2021,Measures,% CLI (Boston Residents),5,percent,4.4,percent (7-day moving average),,,""
COVID-19-Like Illness Boston Emergency Department Visits,COVID-19-Like Illness (CLI) Emergency Department Visits,CLI Visits,03/13/2021,Measures,% CLI (Boston Residents),2.5,percent,3.9,percent (7-day moving average),,,""
COVID-19-Like Illness Boston Emergency Department Visits,COVID-19-Like Illness (CLI) Emergency Department Visits,CLI Visits,03/14/2021,Measures,% CLI (Boston Residents),4.8,percent,4.3,percent (7-day moving average),,,""
COVID-19-Like Illness Boston Emergency Department Visits,COVID-19-Like Illness (CLI) Emergency Department Visits,CLI Visits,03/15/2021,Measures,% CLI (Boston Residents),3.9,percent,4.1,percent (7-day moving average),,,""
COVID-19-Like Illness Boston Emergency Department Visits,COVID-19-Like Illness (CLI) Emergency Department Visits,CLI Visits,03/16/2021,Measures,% CLI (Boston Residents),2.5,percent,3.9,percent (7-day moving average),,,""
COVID-19-Like Illness Boston Emergency Department Visits,COVID-19-Like Illness (CLI) Emergency Department Visits,CLI Visits,03/17/2021,Measures,% CLI (Boston Residents),5.7,percent,4,percent (7-day moving average),,,""
COVID-19-Like Illness Boston Emergency Department Visits,COVID-19-Like Illness (CLI) Emergency Department Visits,CLI Visits,03/18/2021,Measures,% CLI (Boston Residents),3.8,percent,4,percent (7-day moving average),,,""
COVID-19-Like Illness Boston Emergency Department Visits,COVID-19-Like Illness (CLI) Emergency Department Visits,CLI Visits,03/19/2021,Measures,% CLI (Boston Residents),3.9,percent,3.9,percent (7-day moving average),,,""
COVID-19-Like Illness Boston Emergency Department Visits,COVID-19-Like Illness (CLI) Emergency Department Visits,CLI Visits,03/20/2021,Measures,% CLI (Boston Residents),4.5,percent,4.2,percent (7-day moving average),,,""
COVID-19-Like Illness Boston Emergency Department Visits,COVID-19-Like Illness (CLI) Emergency Department Visits,CLI Visits,03/21/2021,Measures,% CLI (Boston Residents),4.1,percent,4.1,percent (7-day moving average),,,""
COVID-19-Like Illness Boston Emergency Department Visits,COVID-19-Like Illness (CLI) Emergency Department Visits,CLI Visits,03/22/2021,Measures,% CLI (Boston Residents),4.1,percent,4.1,percent (7-day moving average),,,""
COVID-19-Like Illness Boston Emergency Department Visits,COVID-19-Like Illness (CLI) Emergency Department Visits,CLI Visits,03/23/2021,Measures,% CLI (Boston Residents),3.7,percent,4.3,percent (7-day moving average),,,""
COVID-19-Like Illness Boston Emergency Department Visits,COVID-19-Like Illness (CLI) Emergency Department Visits,CLI Visits,03/24/2021,Measures,% CLI (Boston Residents),5.4,percent,4.2,percent (7-day moving average),,,""
COVID-19-Like Illness Boston Emergency Department Visits,COVID-19-Like Illness (CLI) Emergency Department Visits,CLI Visits,03/25/2021,Measures,% CLI (Boston Residents),5.2,percent,4.4,percent (7-day moving average),,,""
COVID-19-Like Illness Boston Emergency Department Visits,COVID-19-Like Illness (CLI) Emergency Department Visits,CLI Visits,03/26/2021,Measures,% CLI (Boston Residents),3.7,percent,4.4,percent (7-day moving average),,,""
COVID-19-Like Illness Boston Emergency Department Visits,COVID-19-Like Illness (CLI) Emergency Department Visits,CLI Visits,03/27/2021,Measures,% CLI (Boston Residents),4.9,percent,4.4,percent (7-day moving average),,,""
COVID-19-Like Illness Boston Emergency Department Visits,COVID-19-Like Illness (CLI) Emergency Department Visits,CLI Visits,03/28/2021,Measures,% CLI (Boston Residents),2.8,percent,4.3,percent (7-day moving average),,,""
COVID-19-Like Illness Boston Emergency Department Visits,COVID-19-Like Illness (CLI) Emergency Department Visits,CLI Visits,03/29/2021,Measures,% CLI (Boston Residents),3.8,percent,4.2,percent (7-day moving average),,,""
COVID-19-Like Illness Boston Emergency Department Visits,COVID-19-Like Illness (CLI) Emergency Department Visits,CLI Visits,03/30/2021,Measures,% CLI (Boston Residents),4.9,percent,4.4,percent (7-day moving average),,,""
COVID-19-Like Illness Boston Emergency Department Visits,COVID-19-Like Illness (CLI) Emergency Department Visits,CLI Visits,03/31/2021,Measures,% CLI (Boston Residents),5.2,percent,4.4,percent (7-day moving average),,,""
COVID-19-Like Illness Boston Emergency Department Visits,COVID-19-Like Illness (CLI) Emergency Department Visits,CLI Visits,04/01/2021,Measures,% CLI (Boston Residents),5.1,percent,4.3,percent (7-day moving average),,,""
COVID-19-Like Illness Boston Emergency Department Visits,COVID-19-Like Illness (CLI) Emergency Department Visits,CLI Visits,04/02/2021,Measures,% CLI (Boston Residents),3.2,percent,4.3,percent (7-day moving average),,,""
COVID-19-Like Illness Boston Emergency Department Visits,COVID-19-Like Illness (CLI) Emergency Department Visits,CLI Visits,04/03/2021,Measures,% CLI (Boston Residents),6,percent,4.4,percent (7-day moving average),,,""
COVID-19-Like Illness Boston Emergency Department Visits,COVID-19-Like Illness (CLI) Emergency Department Visits,CLI Visits,04/04/2021,Measures,% CLI (Boston Residents),5.3,percent,4.8,percent (7-day moving average),,,""
COVID-19-Like Illness Boston Emergency Department Visits,COVID-19-Like Illness (CLI) Emergency Department Visits,CLI Visits,04/05/2021,Measures,% CLI (Boston Residents),4.8,percent,4.9,percent (7-day moving average),,,""
COVID-19-Like Illness Boston Emergency Department Visits,COVID-19-Like Illness (CLI) Emergency Department Visits,CLI Visits,04/06/2021,Measures,% CLI (Boston Residents),4.5,percent,4.9,percent (7-day moving average),,,""
COVID-19-Like Illness Boston Emergency Department Visits,COVID-19-Like Illness (CLI) Emergency Department Visits,CLI Visits,04/07/2021,Measures,% CLI (Boston Residents),5.8,percent,5,percent (7-day moving average),,,""
COVID-19-Like Illness Boston Emergency Department Visits,COVID-19-Like Illness (CLI) Emergency Department Visits,CLI Visits,04/08/2021,Measures,% CLI (Boston Residents),4.2,percent,4.8,percent (7-day moving average),,,""
COVID-19-Like Illness Boston Emergency Department Visits,COVID-19-Like Illness (CLI) Emergency Department Visits,CLI Visits,04/09/2021,Measures,% CLI (Boston Residents),4.1,percent,5,percent (7-day moving average),,,""
COVID-19-Like Illness Boston Emergency Department Visits,COVID-19-Like Illness (CLI) Emergency Department Visits,CLI Visits,04/10/2021,Measures,% CLI (Boston Residents),5.5,percent,4.9,percent (7-day moving average),,,""
COVID-19-Like Illness Boston Emergency Department Visits,COVID-19-Like Illness (CLI) Emergency Department Visits,CLI Visits,04/11/2021,Measures,% CLI (Boston Residents),3,percent,4.6,percent (7-day moving average),,,""
COVID-19-Like Illness Boston Emergency Department Visits,COVID-19-Like Illness (CLI) Emergency Department Visits,CLI Visits,04/12/2021,Measures,% CLI (Boston Residents),4.5,percent,4.5,percent (7-day moving average),,,""
COVID-19-Like Illness Boston Emergency Department Visits,COVID-19-Like Illness (CLI) Emergency Department Visits,CLI Visits,04/13/2021,Measures,% CLI (Boston Residents),3.6,percent,4.4,percent (7-day moving average),,,""
COVID-19-Like Illness Boston Emergency Department Visits,COVID-19-Like Illness (CLI) Emergency Department Visits,CLI Visits,04/14/2021,Measures,% CLI (Boston Residents),5.3,percent,4.3,percent (7-day moving average),,,""
COVID-19-Like Illness Boston Emergency Department Visits,COVID-19-Like Illness (CLI) Emergency Department Visits,CLI Visits,04/15/2021,Measures,% CLI (Boston Residents),3.4,percent,4.2,percent (7-day moving average),,,""
COVID-19-Like Illness Boston Emergency Department Visits,COVID-19-Like Illness (CLI) Emergency Department Visits,CLI Visits,04/16/2021,Measures,% CLI (Boston Residents),3,percent,4,percent (7-day moving average),,,""
COVID-19-Like Illness Boston Emergency Department Visits,COVID-19-Like Illness (CLI) Emergency Department Visits,CLI Visits,04/17/2021,Measures,% CLI (Boston Residents),6.5,percent,4.2,percent (7-day moving average),,,""
COVID-19-Like Illness Boston Emergency Department Visits,COVID-19-Like Illness (CLI) Emergency Department Visits,CLI Visits,04/18/2021,Measures,% CLI (Boston Residents),2.8,percent,4.2,percent (7-day moving average),,,""
COVID-19-Like Illness Boston Emergency Department Visits,COVID-19-Like Illness (CLI) Emergency Department Visits,CLI Visits,04/19/2021,Measures,% CLI (Boston Residents),4.5,percent,4.2,percent (7-day moving average),,,""
COVID-19-Like Illness Boston Emergency Department Visits,COVID-19-Like Illness (CLI) Emergency Department Visits,CLI Visits,04/20/2021,Measures,% CLI (Boston Residents),3.3,percent,4.1,percent (7-day moving average),,,""
COVID-19-Like Illness Boston Emergency Department Visits,COVID-19-Like Illness (CLI) Emergency Department Visits,CLI Visits,04/21/2021,Measures,% CLI (Boston Residents),3.5,percent,3.9,percent (7-day moving average),,,""
COVID-19-Like Illness Boston Emergency Department Visits,COVID-19-Like Illness (CLI) Emergency Department Visits,CLI Visits,04/22/2021,Measures,% CLI (Boston Residents),1.9,percent,3.6,percent (7-day moving average),,,""
COVID-19-Like Illness Boston Emergency Department Visits,COVID-19-Like Illness (CLI) Emergency Department Visits,CLI Visits,04/23/2021,Measures,% CLI (Boston Residents),2.8,percent,3.6,percent (7-day moving average),,,""
COVID-19-Like Illness Boston Emergency Department Visits,COVID-19-Like Illness (CLI) Emergency Department Visits,CLI Visits,04/24/2021,Measures,% CLI (Boston Residents),2.1,percent,3,percent (7-day moving average),,,""
COVID-19-Like Illness Boston Emergency Department Visits,COVID-19-Like Illness (CLI) Emergency Department Visits,CLI Visits,04/25/2021,Measures,% CLI (Boston Residents),2.7,percent,3,percent (7-day moving average),,,""
COVID-19-Like Illness Boston Emergency Department Visits,COVID-19-Like Illness (CLI) Emergency Department Visits,CLI Visits,04/26/2021,Measures,% CLI (Boston Residents),2.7,percent,2.7,percent (7-day moving average),,,""
COVID-19-Like Illness Boston Emergency Department Visits,COVID-19-Like Illness (CLI) Emergency Department Visits,CLI Visits,04/27/2021,Measures,% CLI (Boston Residents),3.8,percent,2.8,percent (7-day moving average),,,""
COVID-19-Like Illness Boston Emergency Department Visits,COVID-19-Like Illness (CLI) Emergency Department Visits,CLI Visits,04/28/2021,Measures,% CLI (Boston Residents),4.8,percent,3,percent (7-day moving average),,,""
COVID-19-Like Illness Boston Emergency Department Visits,COVID-19-Like Illness (CLI) Emergency Department Visits,CLI Visits,04/29/2021,Measures,% CLI (Boston Residents),4,percent,3.3,percent (7-day moving average),,,""
COVID-19-Like Illness Boston Emergency Department Visits,COVID-19-Like Illness (CLI) Emergency Department Visits,CLI Visits,04/30/2021,Measures,% CLI (Boston Residents),2.4,percent,3.2,percent (7-day moving average),,,""
COVID-19-Like Illness Boston Emergency Department Visits,COVID-19-Like Illness (CLI) Emergency Department Visits,CLI Visits,05/01/2021,Measures,% CLI (Boston Residents),1.5,percent,3.1,percent (7-day moving average),,,""
COVID-19-Like Illness Boston Emergency Department Visits,COVID-19-Like Illness (CLI) Emergency Department Visits,CLI Visits,05/02/2021,Measures,% CLI (Boston Residents),3.2,percent,3.2,percent (7-day moving average),,,""
COVID-19-Like Illness Boston Emergency Department Visits,COVID-19-Like Illness (CLI) Emergency Department Visits,CLI Visits,05/03/2021,Measures,% CLI (Boston Residents),2.3,percent,3.1,percent (7-day moving average),,,""
COVID-19-Like Illness Boston Emergency Department Visits,COVID-19-Like Illness (CLI) Emergency Department Visits,CLI Visits,05/04/2021,Measures,% CLI (Boston Residents),2.2,percent,2.9,percent (7-day moving average),,,""
COVID-19-Like Illness Boston Emergency Department Visits,COVID-19-Like Illness (CLI) Emergency Department Visits,CLI Visits,05/05/2021,Measures,% CLI (Boston Residents),2.5,percent,2.6,percent (7-day moving average),,,""
COVID-19-Like Illness Boston Emergency Department Visits,COVID-19-Like Illness (CLI) Emergency Department Visits,CLI Visits,05/06/2021,Measures,% CLI (Boston Residents),2.8,percent,2.4,percent (7-day moving average),,,""
COVID-19-Like Illness Boston Emergency Department Visits,COVID-19-Like Illness (CLI) Emergency Department Visits,CLI Visits,05/07/2021,Measures,% CLI (Boston Residents),2.6,percent,2.4,percent (7-day moving average),,,""
COVID-19-Like Illness Boston Emergency Department Visits,COVID-19-Like Illness (CLI) Emergency Department Visits,CLI Visits,05/08/2021,Measures,% CLI (Boston Residents),2.5,percent,2.6,percent (7-day moving average),,,""
COVID-19-Like Illness Boston Emergency Department Visits,COVID-19-Like Illness (CLI) Emergency Department Visits,CLI Visits,05/09/2021,Measures,% CLI (Boston Residents),2.8,percent,2.5,percent (7-day moving average),,,""
COVID-19-Like Illness Boston Emergency Department Visits,COVID-19-Like Illness (CLI) Emergency Department Visits,CLI Visits,05/10/2021,Measures,% CLI (Boston Residents),1.8,percent,2.5,percent (7-day moving average),,,""
COVID-19-Like Illness Boston Emergency Department Visits,COVID-19-Like Illness (CLI) Emergency Department Visits,CLI Visits,05/11/2021,Measures,% CLI (Boston Residents),2.3,percent,2.5,percent (7-day moving average),,,""
